v1,v2,v3,v4
501909,6539,50,0.972440945
486860,6539,70,0.562992126
500153,6539,110,0.803149606
508781,6539,43,0.488188976
52334.66,6539,10,0.590551181
504563,6539,40,0.728346457
491597,6539,10,0.751968504
524013,6539,43,0.566929134
503670,6539,70,0.901574803
497498,6539,50,0.92519685
519512,6539,10,0.263779528
493434,6539,10,0.433149606
524483,6539,40,0.681102362
518726,6539,10,0.633858268
500148,6539,60,0.38976378
507298,6539,43,0.653543437
489398,6539,10,0.704724409
495143,6539,43,0.834645669
503150,6539,80,0.649606299
520071,6539,90,0.996062992
490473,6539,10,0.318897638
499028,6539,40,0.409448819
517815,6539,10,0.18503937
486437,6539,10,0.519685039
516436,6539,40,0.893700787
500571,6539,50,0.81496063
490443,6539,10,0.25984252
506202,6539,10,0.216535433
520828,6539,20,0.937007874
506073,6539,43,0.598425197
516675,6539,50,0.708661417
509188,6539,70,0.732283465
514297,6539,10,0.448818898
518540,6539,40,0.866141732
511582,6539,10,0.334645669
504121,6539,20,0.019685039
507246,6539,90,0.88976378
507918,6539,40,0.984251969
498743,6539,20,0.157480315
503707,6539,50,0.551181102
519686,6539,10,0.090551181
517950,6539,50,0.641732283
489575,6539,60,0.618110236
508539,6539,43,0.255905512
516567,6539,43,0.342519685
512104,6539,10,0.070866142
516298,6539,40,0.665354331
496731,6539,20,0.173228346
520813,6539,20,0.401574803
528369,6539,43,0.24015748
493143,6539,10,0.011811024
502088,6539,40,0.456692913
516292,6539,90,0.854343709
516855,6539,43,0.212598425
498166,6539,60,0.614173228
517686,6539,50,0.559055118
525047,6539,40,0.196850394
509208,6539,40,0.669291339
488167,6539,10,0.448818898
520594,6539,40,0.456692913
489968,6539,40,0.393700787
520693,6539,20,0.602362205
498864,6539,50,0.744094488
490539,6539,80,0.755905512
515405,6539,20,0.232283465
525580,6539,10,0.188976378
492619,6539,43,0.322834646
513808,6539,20,0.149606299
493879,6539,20,0.283464567
524217,6539,10,0.448818898
494369,6539,20,0.228346457
514285,6539,60,0.421259843
516051,6539,20,0.031496063
496797,6539,10,0.547244094
522143,6539,40,0.287401575
520948,6539,43,0.291338583
501891,6539,20,0.842519685
509400,6539,60,0.87007874
489697,6539,20,0.885826772
518828,6539,10,0.271653543
519946,6539,20,0.496062992
510208,6539,70,0.692913386
505012,6539,43,0.405511811
510922,6539,40,0.811023622
492209,6539,40,0.736220472
526884,6539,70,0.448818898
511490,6539,60,0.673228346
520155,6539,60,0.570866142
525142,6539,100,0.934370866
495150,6539,20,0.716535433
497944,6539,120,0.881889764
499843,6539,43,0.720472441
517957,6539,10,0.244094488
508772,6539,20,0.248031496
493539,6539,10,0.003937008
498001,6539,50,0.220472441
509787,6539,10,0.106299213
513247,6539,10,0.11023622
498697,6539,40,0.696850394
497768,6539,20,0.645669291
519647,6539,10,0.070866142
486722,6539,20,0.712598425
524790,6539,60,0.779527559
488896,6539,10,0.224409449
494137,6539,20,0.62992126
507340,6539,20,0.578740157
493699,6539,20,0.318897638
514365,6539,20,0.299212598
504459,6539,10,0.181102362
492396,6539,20,0.448818898
514421,6539,50,0.688976378
500633,6539,43,0.448818898
499184,6539,10,0.122047244
517406,6539,50,0.448818898
523913,6539,20,0.094488189
501531,6539,50,0.275590551
524007,6539,43,0.267716535
508121,6539,20,0.12992126
517055,6539,20,0.039370079
524486,6539,43,0.61023622
526802,6539,40,0.661417323
489661,6539,20,0.874015748
504156,6539,10,0.070866142
494720,6539,43,0.523622047
513867,6539,20,0.043437087
498466,6539,20,0.318897638
526121,6539,20,0.413385827
486932,6558,20,0.95
511195,6558,10,0.7
500926,6558,20,0.45
489929,6558,20,0.8
518347,6558,43,0.45
507322,6558,10,0.55
525243,6558,20,0.15
506893,6558,43,1
510326,6558,20,0.9
485874,6558,20,0.05
524829,6558,10,0.25
506699,6558,20,0.3
496522,6563,60,0.965811966
487277,6563,43,0.102564103
499545,6563,50,0.752136752
499883,6563,20,0.752136752
514187,6563,43,0.752136752
522522,6563,43,0.239316239
487617,6563,20,0.752136752
515211,6563,43,0.752136752
506990,6563,40,0.752136752
513113,6563,43,0.752136752
516064,6563,43,0.965811966
523430,6563,43,0.752136752
491361,6563,10,0.752136752
501566,6563,43,0.752136752
510729,6563,43,0.752136752
498642,6563,20,0.162393162
513334,6563,43,0.752136752
522444,6563,43,0.752136752
494076,6563,10,0.05982906
526902,6563,40,0.752136752
508718,6563,43,0.752136752
526765,6563,20,0.752136752
501585,6563,20,0.752136752
502903,6563,43,0.752136752
495169,6563,43,0.752136752
504332,6563,40,0.965811966
498252,6563,20,0.752136752
518800,6563,43,0.752136752
515059,6563,40,0.752136752
487500,6563,43,0.162393162
504281,6563,43,0.752136752
518850,6563,43,0.752136752
510960,6563,20,0.162393162
494847,6563,20,0.05982906
502518,6563,43,0.05982906
494401,6563,40,0.752136752
521445,6563,60,0.965811966
522795,6563,43,0.752136752
488907,6563,43,0.752136752
524133,6563,43,0.752136752
495713,6563,43,0.05982906
490577,6563,20,0.752136752
496721,6563,43,0.965811966
522532,6563,20,0.752136752
527936,6563,20,0.752136752
488098,6563,43,0.752136752
521846,6563,43,0.239316239
511932,6563,40,0.752136752
505384,6563,43,0.752136752
522416,6563,20,0.752136752
490293,6563,43,0.05982906
521687,6563,43,0.239316239
527777,6563,43,0.752136752
497722,6563,43,0.752136752
524824,6563,43,0.752136752
521821,6563,43,0.008547009
515262,6563,20,0.162393162
496055,6563,20,0.752136752
517515,6563,43,0.752136752
490493,6563,43,0.752136752
520811,6563,43,0.162393162
522793,6563,20,0.752136752
510245,6563,40,0.752136752
515877,6563,50,0.752136752
518344,6563,43,0.752136752
489888,6563,43,0.752136752
509529,6563,43,0.752136752
522563,6563,20,0.752136752
490141,6563,40,0.752136752
527795,6563,20,0.162393162
505118,6563,50,0.752136752
490433,6563,43,0.05982906
488622,6563,20,0.752136752
503882,6563,10,0.752136752
521777,6563,20,0.162393162
496963,6563,20,0.752136752
512832,6563,43,0.752136752
505117,6563,70,0.752136752
509047,6563,43,0.752136752
501924,6563,43,0.752136752
515316,6569,43,0.696428571
508459,6569,43,0.696428571
516914,6569,20,0.919642857
487160,6569,20,0.696428571
504339,6569,43,0.196428571
504334,6569,20,0.0625
519628,6569,20,0.696428571
488221,6569,20,0.982142857
496972,6569,20,0.696428571
507392,6569,43,0.696428571
497279,6569,20,0.696428571
508164,6569,43,0.196428571
500715,6569,10,0.696428571
492245,6569,10,0.696428571
522247,6569,20,0.696428571
504472,6569,10,0.696428571
526825,6569,20,0.696428571
524979,6569,20,0.696428571
513993,6569,10,0.696428571
518620,6569,40,0.696428571
509354,6569,20,0.196428571
506617,6569,43,0.696428571
525669,6569,20,0.696428571
508731,6569,20,0.696428571
498162,6569,10,0.696428571
515997,6569,20,0.696428571
489044,6569,10,0.017857143
523521,6569,20,0.196428571
488725,6569,43,0.696428571
496746,6569,20,0.696428571
502823,6569,10,0.696428571
524448,6569,10,0.196428571
501755,6569,20,0.696428571
490678,6569,20,0.196428571
512818,6569,20,0.696428571
489411,6569,20,0.696428571
514143,6569,20,0.196428571
517006,6569,20,0.696428571
486437,6569,20,0.696428571
489337,6569,43,0.196428571
522913,6569,20,0.696428571
501187,6569,20,0.696428571
509128,6569,43,0.696428571
497829,6569,10,0.696428571
519915,6569,50,0.696428571
487717,6569,40,0.696428571
505406,6569,20,0.696428571
508796,6569,20,0.696428571
515739,6569,20,0.696428571
492126,6569,20,0.196428571
492177,6569,40,0.044642857
498442,6569,20,0.696428571
521590,6569,20,0.026785714
514844,6569,10,0.696428571
502344,6569,10,0.696428571
505713,6569,20,0.696428571
492485,6569,20,0.696428571
498628,6569,20,0.696428571
507953,6569,10,0.696428571
517811,6569,43,0.196428571
517950,6569,20,0.696428571
526601,6569,43,0.696428571
523637,6569,20,0.696428571
487444,6569,20,0.196428571
495580,6569,40,0.696428571
516544,6569,20,0.696428571
508778,6569,20,0.696428571
495781,6569,10,0.080357143
501760,6569,10,0.080357143
494054,6569,20,0.919642857
488952,6569,20,0.982142857
506140,6586,80,0.53
486133,6586,60,0.588333333
505117,6586,43,0.786666667
489575,6586,20,0.611666667
508298,6586,10,0.058333333
510566,6586,20,0.453333333
492843,6586,43,0.826666667
527928,6586,10,0.38
494460,6586,50,0.861666667
486131,6586,10,0.678333333
501635,6586,43,0.286666667
526959,6586,10,0.018333333
486860,6586,50,0.361666667
504261,6586,20,0.726666667
486795,6586,100,0.743333333
505115,6586,60,0.835
503150,6586,70,0.803333333
512820,6586,43,0.806666667
521364,6586,60,0.766666667
495824,6586,43,0.408333333
491597,6586,43,0.866666667
510326,6586,40,0.656666667
523604,6586,43,0.68
512089,6586,10,0.116666667
504563,6586,43,0.475
487591,6586,50,0.776666667
528106,6586,20,0.005
494029,6586,10,0.34
518790,6586,10,0.158333333
512273,6586,20,0.1
519946,6586,20,0.695
528369,6586,40,0.755
507127,6586,20,0.286666667
501825,6586,60,0.993333333
508539,6586,40,0.748333333
503737,6586,20,0.126666667
517623,6586,43,0.526666667
487021,6586,40,0.678333333
523821,6586,70,0.996666667
509208,6586,43,0.703333333
528317,6586,43,0.37
496527,6586,10,0.203333333
505416,6586,10,0.286666667
512852,6586,20,0.203333333
511741,6586,10,0.163333333
499104,6586,40,0.066666667
499765,6586,80,0.711666667
502421,6586,43,0.625
500940,6586,50,0.726666667
486368,6586,40,0.735
491905,6586,10,0.013333333
489447,6586,50,0.685
508838,6586,43,0.565
526177,6586,60,0.998333333
509188,6586,50,0.621666667
509437,6586,50,0.286666667
507440,6586,43,0.738333333
493547,6586,43,0.403333333
518080,6586,40,0.54
496399,6586,10,0.856666667
512482,6586,10,0.571666667
489904,6586,43,0.251666667
528016,6586,50,0.776666667
503705,6586,43,0.25
517686,6586,50,0.425
497498,6586,60,0.783333333
520999,6586,10,0.286666667
520198,6586,60,0.856666667
489929,6586,20,0.04
500125,6586,40,0.65
504864,6586,40,0.546666667
486722,6586,70,0.326666667
512753,6586,20,0.481666667
503670,6586,20,0.731666667
486932,6586,43,0.373333333
497324,6586,20,0.528333333
524061,6586,10,0.365
490478,6586,20,0.556666667
511017,6586,43,0.521666667
485908,6586,40,0.421666667
526961,6586,20,0.433333333
491620,6586,43,0.64
510666,6586,70,0.678333333
499267,6586,70,0.128333333
520068,6586,50,0.466666667
509868,6586,43,0.358333333
501658,6586,40,0.848333333
525122,6586,43,0.286666667
494384,6586,43,0.286666667
498743,6586,40,0.835
523548,6586,20,0.513333333
507098,6586,10,0.286666667
504568,6586,20,0.625
518595,6586,43,0.158333333
524392,6586,60,0.703333333
528024,6586,20,0.158333333
501907,6586,43,0.706666667
516267,6586,20,0.635
503956,6586,10,0.626666667
525981,6586,20,0.735
502359,6586,20,0.081666667
521837,6586,10,0.24
515018,6586,40,0.665
503827,6586,50,0.818333333
489398,6586,40,0.843333333
507607,6586,20,0.703333333
498280,6586,43,0.286666667
521555,6586,20,0.41
509943,6586,20,0.068333333
486436,6586,20,0.085
508688,6586,40,0.516666667
509797,6586,50,0.846666667
512239,6586,10,0.095
506287,6586,10,0.836666667
517237,6586,10,0.138333333
493434,6586,20,0.221666667
523522,6586,40,0.788333333
519736,6586,43,0.603333333
487599,6586,10,0.316666667
492201,6586,10,0.365
514550,6586,43,0.628333333
513170,6586,60,0.56
515552,6586,20,0.205
517913,6586,10,0.125
502006,6586,40,0.44
514320,6586,20,0.69
506271,6586,40,0.448333333
501909,6586,50,0.515
497425,6586,40,0.588333333
502754,6586,43,0.44
507918,6586,100,0.636666667
517144,6586,40,0.646666667
506997,6586,20,0.07
490665,6586,40,0.763333333
503713,6586,40,0.706666667
525106,6586,60,0.57
496169,6586,70,0.821666667
494977,6586,43,0.763333333
524485,6586,43,0.223333333
492032,6586,40,0.596666667
491200,6586,10,0.158333333
491006,6586,20,0.125
511563,6586,43,0.008333333
488310,6586,43,0.011666667
498851,6586,70,0.828333333
486973,6586,20,0.021666667
491154,6586,10,0.6
495108,6586,10,0.16
527875,6586,50,0.746666667
510052,6586,50,0.323333333
506984,6586,43,0.606666667
499359,6586,43,0.383333333
490473,6586,10,0.125
523717,6586,120,0.426666667
501960,6586,43,0.245
525761,6586,43,0.195
514596,6586,40,0.803333333
527016,6586,10,0.033333333
505208,6586,10,0.231666667
501108,6586,20,0.101666667
516855,6586,43,0.286666667
490581,6586,20,0.25
520681,6586,43,0.36
512173,6586,40,0.431666667
519710,6586,20,0.233333333
514314,6586,20,0.513333333
489075,6586,60,0.485
507885,6586,20,0.383333333
503474,6586,20,0.136666667
510208,6586,40,0.321666667
521761,6586,43,0.173333333
516544,6586,10,0.286666667
527919,6586,60,0.621666667
515757,6586,143,0.991666667
491143,6586,40,0.115
518837,6586,40,0.815
495284,6586,43,0.61
520071,6586,10,0.453333333
501992,6586,20,0.076666667
515266,6586,43,0.58
496350,6586,40,0.391666667
504800,6586,10,0.25
526717,6586,10,0.555
525973,6586,20,0.31
485824,6586,50,0.803333333
500120,6586,40,0.695
508781,6586,20,0.533333333
497124,6586,20,0.803333333
525031,6586,40,0.056666667
488454,6586,10,0.716666667
499804,6586,10,0.103333333
508585,6586,20,0.036666667
486705,6586,90,0.726666667
507246,6586,60,0.615
499912,6586,20,0.366666667
498697,6586,60,0.59
497944,6586,40,0.853333333
515432,6586,43,0.22
496959,6586,43,0.158333333
491218,6586,20,0.048333333
511809,6586,10,0.19
493341,6586,40,0.071666667
511053,6586,40,0.843333333
495708,6586,43,0.55
486290,6586,20,0.546666667
487605,6586,40,0.286666667
501580,6586,50,0.655
494634,6586,20,0.348333333
488221,6586,43,0.208333333
516657,6586,10,0.503333333
509400,6586,60,0.671666667
489008,6586,43,0.393333333
494248,6586,10,0.213333333
504843,6586,10,0.158333333
500157,6586,10,0.015
495939,6586,20,0.288333333
518939,6586,43,0.466666667
505124,6586,10,0.003333333
515075,6586,20,0.681666667
498166,6586,20,0.11
492249,6586,40,0.786666667
507156,6586,43,0.508333333
499720,6586,10,0.333333333
486854,6586,43,0.831666667
493871,6586,10,0.96
486105,6586,40,0.716666667
498696,6586,43,0.17
515703,6586,20,0.158333333
517145,6586,60,0.376666667
512663,6586,20,0.591666667
521729,6586,20,0.621666667
494331,6586,40,0.286666667
500595,6586,20,0.398333333
504923,6586,20,0.506666667
507078,6586,40,0.708333333
496721,6586,43,0.025
494722,6586,20,0.583333333
507599,6586,43,0.796666667
519628,6586,20,0.286666667
512740,6586,43,0.231666667
528649,6586,40,0.546666667
514651,6586,20,0.286666667
486789,6586,43,0.226666667
511791,6586,10,0.475
516675,6586,40,0.468333333
491825,6586,20,0.001666667
514297,6586,43,0.091666667
488658,6586,20,0.031666667
522384,6586,20,0.158333333
510588,6586,50,0.795
498442,6586,43,0.826666667
527351,6586,50,0.533333333
491511,6586,10,0.5
496262,6586,10,0.083333333
505073,6586,10,0.028333333
527553,6586,40,0.92
502372,6586,43,0.771666667
516740,6586,43,0.49
511738,6586,10,0.08
488317,6586,50,0.746666667
496784,6586,20,0.641666667
523535,6586,20,0.711666667
494796,6586,20,0.565
521755,6586,40,0.433333333
509787,6586,43,0.286666667
526019,6586,10,0.286666667
517451,6586,10,0.436666667
512104,6586,20,0.286666667
502355,6586,20,0.295
523843,6586,43,0.76
511490,6586,40,0.738333333
498343,6586,43,0.433333333
488353,6586,43,0.341666667
517836,6586,43,0.49
520463,6586,20,0.378333333
515236,6586,10,0.216666667
511781,6586,43,0.501666667
494054,6586,10,0.216666667
520714,6586,43,0.86
493119,6586,60,0.61
489767,6586,40,1
488673,6586,10,0.078333333
497920,6586,10,0.158333333
499757,6586,20,0.12
493143,6586,20,0.371666667
492458,6586,43,0.228333333
495232,6586,20,0.443333333
522058,6586,50,0.418333333
489463,6586,50,0.376666667
498574,6586,40,0.436666667
507466,6586,43,0.405
515324,6586,43,0.21
524965,6586,40,0.536666667
488039,6586,43,0.668333333
486373,6586,43,0.286666667
504693,6586,43,0.051666667
487104,6586,20,0.661666667
506770,6586,20,0.411666667
506774,6586,20,0.325
486149,6586,10,0.286666667
487739,6586,43,0.483333333
489882,6586,10,0.355
488636,6586,43,0.703333333
502715,6586,43,0.178333333
524161,6586,20,0.243333333
514752,6586,10,0.135
521620,6586,60,0.755
496802,6586,40,0.81
492220,6586,10,0.218333333
524568,6586,80,0.77
524981,6586,43,0.476666667
494254,6586,50,0.5
506699,6586,10,0.165
504838,6586,20,0.368333333
499015,6586,70,0.77
489720,6586,10,0.35
520693,6586,50,0.653333333
490443,6586,20,0.431666667
505816,6586,140,0.766666667
486314,6586,20,0.448333333
504328,6586,70,0.575
526235,6586,20,0.576666667
485728,6586,20,0.645
499259,6586,43,0.163333333
517060,6586,20,0.108333333
519632,6586,43,0.726666667
490533,6586,20,0.295
52334.66,6586,40,0.495
486514,6586,43,0.491666667
510842,6586,20,0.206666667
508028,6586,20,0.65
498241,6586,43,0.03
521562,6586,10,0.295
501425,6586,40,0.433333333
498407,6586,10,0.76
520405,6586,43,0.461666667
495329,6586,20,0.995
497120,6586,10,0.241666667
525781,6586,43,0.561666667
494076,6586,40,0.851666667
500746,6586,10,0.673333333
521359,6586,20,0.486666667
498352,6586,43,0.226666667
494137,6586,40,0.815
490139,6586,50,0.5
506386,6586,90,0.791666667
528577,6586,40,0.061666667
526555,6586,40,0.791666667
528225,6586,10,0.238333333
511174,6586,20,0.518333333
511582,6586,20,0.046666667
516298,6586,43,0.57
486520,6586,20,0.536666667
523439,6586,20,0.321666667
489287,6586,10,0.316666667
505910,6586,70,0.131666667
526782,6586,20,0.286666667
518659,6586,70,0.86
518540,6586,20,0.043333333
491636,6586,10,0.345
516525,6586,43,0.111666667
520580,6586,40,0.356666667
494820,6586,50,0.188333333
521375,6586,10,0.335
506089,6586,20,0.053333333
494644,6586,20,0.458333333
523878,6586,10,0.141666667
522432,6586,40,0.74
516436,6586,90,0.433333333
524940,6586,10,0.168333333
522989,6586,40,0.421666667
490443,6586,20,0.525
492181,6586,43,0.555
517150,6586,20,0.338333333
500558,6586,40,0.14
513896,6586,43,0.846666667
499575,6586,40,0.458333333
500366,6586,10,0.441666667
510493,6586,10,0.055
493165,6586,10,0.398333333
519983,6586,10,0.12
517950,6586,50,0.416666667
490362,6586,10,0.316666667
499575,6540,40,0.721428571
509400,6540,20,0.285714286
486932,6540,43,0.65
495329,6540,40,1
519946,6540,10,0.242857143
486860,6540,20,0.485714286
508688,6540,43,0.1
490478,6540,20,0.278571429
500940,6540,10,0.242857143
510326,6540,43,0.242857143
489008,6540,20,0.771428571
522989,6540,43,0.807142857
487591,6540,60,0.437142857
502421,6540,50,0.507142857
524061,6540,20,0.892857143
507918,6540,50,0.857142857
489447,6540,40,0.457142857
516436,6540,20,0.042857143
501658,6540,40,0.842857143
524392,6540,60,0.378571429
496802,6540,40,0.835714286
518939,6540,60,0.385714286
516292,6540,10,0.792857143
494189,6540,20,0.114285714
508838,6540,10,0.414285714
512820,6540,43,0.292857143
490665,6540,50,0.328571429
525106,6540,40,0.442857143
516914,6540,20,0.242857143
506140,6540,20,0.071428571
526177,6540,60,0.435714286
523604,6540,43,0.135714286
501909,6540,20,0.064285714
520198,6540,43,0.428571429
505115,6540,20,0.314285714
498166,6540,20,0.092857143
527875,6540,20,0.628571429
506984,6540,20,0.021428571
528016,6540,43,0.242857143
509188,6540,20,0.95
512089,6540,20,0.007142857
504864,6540,50,0.371428571
517150,6540,40,0.785714286
491200,6540,20,0.957142857
505910,6540,50,0.035714286
494820,6540,10,0.607142857
501580,6540,50,0.121428571
510208,6540,40,0.564285714
502037,6540,40,0.985714286
521755,6540,40,0.921428571
519982,6540,43,0.421428571
492470,6540,10,0.4
504721,6540,70,0.057142857
507978,6540,20,0.75
509292,6540,20,0.185714286
523717,6540,43,0.671428571
495152,6540,20,0.342857143
501425,6540,110,0.992857143
502661,6540,50,0.735714286
494460,6540,10,0.757142857
525048,6540,10,0.157142857
520196,6540,50,0.521428571
486131,6540,40,0.971428571
504419,6540,43,0.357142857
491636,6540,20,0.85
511490,6540,10,0.535714286
492201,6540,10,0.407142857
503827,6540,90,0.171428571
494722,6540,10,0.607142857
491905,6540,10,0.828571429
510842,6540,20,0.492857143
512163,6540,43,0.692857143
527351,6540,10,0.821428571
500120,6540,10,0.085714286
513551,6540,43,0.714285714
512663,6540,20,0.678571429
489090,6540,20,0.128571429
528369,6540,40,0.714285714
507127,6540,43,0.657142857
524182,6540,10,0.471428571
526555,6540,20,0.142857143
490443,6540,43,0.607142857
494076,6540,50,0.578571429
494977,6540,43,0.864285714
523439,6540,20,0.571428571
501825,6540,40,0.935714286
494559,6540,10,0.542857143
498864,6540,40,0.814285714
527703,6540,43,0.178571429
515405,6540,43,0.357142857
526698,6540,43,0.964285714
499757,6540,20,0.635714286
520693,6540,20,0.2
488636,6540,43,0.907142857
525981,6540,20,0.207142857
510750,6540,43,0.871428571
495620,6540,20,0.95
490539,6562,43,0.224719101
498864,6562,10,0.820224719
521056,6562,20,0.112359551
501635,6562,43,0.134831461
520196,6562,43,0.494382022
524163,6562,20,0.674157433
486932,6562,10,0.719101124
520594,6562,50,0.056179775
501909,6562,43,0.078651685
524790,6562,10,0.213483146
510545,6562,10,0.640449438
509665,6562,20,0.898876404
518540,6562,40,0.988764045
493699,6562,40,0.157433371
497921,6562,10,0.292134831
490180,6562,40,0.404494382
527553,6562,70,0.943820225
490521,6562,40,0.617977528
500434,6562,20,0.325842697
524356,6562,43,0.179775281
499757,6562,60,0.393258427
514297,6562,43,0.08988764
528322,6562,43,0.651685393
502661,6562,10,0.707865169
508121,6562,43,0.574333708
528298,6562,43,0.449438202
490121,6562,43,0.202247191
526783,6562,40,0.584269663
494549,6562,40,0.382022472
497600,6562,20,0.269662921
510643,6562,20,0.516853933
526698,6562,20,0.685393258
510274,6562,40,0.033707865
488836,6562,20,0.887640449
512564,6562,20,0.235955056
516675,6562,40,0.550561798
520558,6562,20,0.606741573
510061,6562,90,0.865168539
509000,6562,43,0.764044944
501886,6562,43,0.808988764
508688,6562,10,0.483146067
516645,6562,70,0.775280899
490135,6562,43,0.674157433
492471,6562,20,0.433370787
526235,6562,70,0.966292135
519981,6562,90,0.842696629
526703,6562,40,0.359550562
518094,6562,10,0.426966292
509263,6562,10,0.168539326
491205,6562,20,0.011235955
514596,6562,43,0.797752809
489656,6562,70,0.741574334
518193,6562,43,0.539325843
505135,6562,43,0.93258427
517340,6562,90,0.95505618
488896,6531,20,0.772151899
505067,6531,10,0.227848101
494370,6531,20,0.873417722
526297,6531,10,0.227848101
499104,6531,20,0.417721519
524171,6531,20,0.253164557
502424,6531,10,0.810126582
518104,6531,43,0.544433797
503852,6531,20,0.227848101
494381,6531,20,0.721518987
487591,6531,20,0.46835443
524790,6531,10,0.746835443
522925,6531,10,0.556962025
508865,6531,40,0.113924051
496192,6531,20,0.113924051
487249,6531,10,0.772151899
489909,6531,20,0.037974684
500357,6531,10,0.620253165
500633,6531,20,0.113924051
498714,6531,10,0.037974684
501897,6531,10,0.113924051
523572,6531,20,0.582278481
516876,6531,10,0.227848101
519020,6531,10,0.227848101
491884,6531,43,0.126582278
502799,6531,20,0.444337975
491382,6531,10,0.113924051
498001,6531,20,0.227848101
491504,6531,10,0.240506329
493995,6531,10,0.113924051
504554,6531,20,0.518987342
526938,6531,40,0.012658228
528657,6531,20,0.670886076
491225,6531,20,0.444337975
497796,6531,10,0.227848101
521864,6531,10,0.708860759
505209,6531,10,0.898734177
490078,6531,43,0.227848101
520737,6531,40,0.594936709
516326,6531,43,0.582278481
513701,6531,20,0.708860759
486722,6531,43,0.987341772
523913,6531,10,0.949367089
522342,6531,43,0.873417722
509787,6531,20,0.46835443
526430,6531,20,0.518987342
502955,6531,10,0.810126582
524186,6531,43,0.886075949
499722,6531,10,0.949367089
507293,6531,20,0.848101266
496399,6580,20,0.884615385
522989,6580,43,0.942437692
515075,6580,40,0.674376923
500120,6580,43,0.569243769
487591,6580,20,0.569243769
485908,6580,43,0.85
518659,6580,50,0.980769231
510326,6580,20,0.165384615
519628,6580,10,0.280769231
515757,6580,70,0.953846154
509188,6580,20,1
513896,6580,50,0.9
510666,6580,60,0.457692438
512089,6580,50,0.074376923
494029,6580,20,0.034615385
506287,6580,20,0.824376923
501658,6580,80,0.080769231
501580,6580,43,0.815384615
498280,6580,20,0.615384615
494076,6580,50,0.938461538
494977,6580,10,0.3
492843,6580,60,0.919243769
494137,6580,50,0.715384615
512163,6580,43,0.615384615
489575,6580,40,0.026924377
501909,6580,40,0.619243769
488039,6580,50,0.35
517836,6580,43,0.534615385
486514,6580,20,0.534615385
521755,6580,10,0.107692438
505115,6580,43,0.446153846
512321,6580,43,0.892437692
512104,6580,70,0.419243769
486932,6580,43,0.542437692
500940,6580,20,0.357692438
498851,6580,40,0.492437692
509122,6580,40,0.203846154
525106,6580,60,0.726924377
506984,6580,20,0.376924377
507607,6580,60,0.907692438
518347,6580,43,0.576924377
511766,6580,43,0.742437692
497498,6580,10,0.324376923
526555,6580,20,0.438461538
502754,6580,43,0.353846154
520198,6580,43,0.461538462
517979,6580,43,0.388461538
501091,6580,20,0.161538462
494370,6580,10,0.161538462
518080,6580,70,0.046153846
502255,6580,50,0.819243769
492470,6580,50,0.719243769
501478,6580,43,0.407692438
526717,6580,20,0.380769231
526959,6580,20,0.188461538
520196,6580,40,0.626924377
516051,6580,110,0.453846154
526429,6580,43,0.476924377
507127,6580,10,0.161538462
490665,6580,60,0.946153846
519893,6580,50,0.746153846
501425,6580,20,0.107692438
524217,6580,10,0.161538462
486722,6580,43,0.480769231
489556,6580,10,0.215384615
493942,6580,20,0.226924377
524392,6580,170,0.788461538
520361,6580,40,0.624376923
510391,6580,20,0.161538462
493749,6580,43,0.043769231
528553,6580,50,0.984615385
508298,6580,50,0.896153846
503956,6580,10,0.55
501825,6580,70,0.926924377
512482,6580,20,0.569243769
504328,6580,70,0.965384615
498743,6580,40,0.911538462
511781,6580,20,0.75
499757,6580,43,0.384615385
494189,6580,70,0.843769231
508805,6580,10,0.069243769
491311,6580,10,0.069243769
502535,6580,60,0.615384615
528322,6580,43,0.161538462
514282,6580,40,0.724376923
509116,6580,43,0.334615385
499648,6580,10,0.015384615
489767,6580,10,0.969243769
524790,6580,43,0.5
523913,6580,60,0.888461538
487862,6580,10,0.161538462
493829,6580,20,0.088461538
511916,6580,10,0.038461538
493119,6580,70,0.784615385
492396,6580,20,0.161538462
502697,6580,50,0.853846154
513883,6580,43,0.319243769
520693,6580,20,0.092437692
514391,6580,10,0.507692438
510576,6580,43,0.8
525781,6580,20,0.807692438
522088,6580,50,0.834615385
506239,6580,20,0.326924377
506752,6580,50,0.676924377
502457,6580,20,0.796153846
504864,6580,143,0.965384615
526884,6580,10,0.615384615
525472,6580,20,0.111538462
496527,6580,20,0.95
509400,6580,20,0.265384615
503150,6580,20,0.838461538
495620,6580,20,0.269243769
509471,6580,20,0.226924377
517469,6580,10,0.176924377
512785,6580,43,0.734615385
525048,6580,10,0.184615385
512141,6580,50,0.661538462
514524,6580,43,0.643769231
501691,6580,20,0.524376923
488658,6580,10,0.374376923
527703,6580,10,0.876924377
494774,6580,50,0.061538462
495152,6580,40,0.865384615
528016,6580,43,0.7
528009,6580,10,0.443769231
526907,6580,20,0.161538462
494384,6580,50,0.761538462
498466,6580,20,0.569243769
508772,6580,20,0.474376923
505634,6580,10,0.338461538
519982,6580,50,0.996153846
492225,6580,10,0.580769231
500153,6580,43,0.469243769
485824,6580,43,0.924376923
486741,6580,20,0.161538462
527351,6580,43,0.515384615
503827,6580,80,0.976924377
496942,6580,10,0.3
493366,6580,20,0.415384615
495329,6580,60,0.976924377
486705,6580,90,0.826924377
521768,6580,80,0.6
521682,6580,20,0.076924377
523717,6580,90,0.861538462
511490,6580,40,0.392437692
